_id,ObjectId,ReportedYear,GeoDivision,Category,Subtype,Count_,CountCleared
440,440,2015,D41,Other Federal Statute Violations,Other,19,18
441,441,2015,D42,Controlled Drugs and Substances Act,Other,242,226
442,442,2015,D42,Crimes Against Property,Auto Theft,237,11
443,443,2015,D42,Crimes Against Property,Break & Enter-Apartment,51,10
444,444,2015,D42,Crimes Against Property,Break & Enter-Commercial,115,32
445,445,2015,D42,Crimes Against Property,Break & Enter-House,368,66
446,446,2015,D42,Crimes Against Property,Break & Enter-Other,15,3
447,447,2015,D42,Crimes Against Property,Fraud,512,235
448,448,2015,D42,Crimes Against Property,Other,693,224
449,449,2015,D42,Crimes Against Property,Theft Over $5000,58,8
450,450,2015,D42,Crimes Against Property,Theft Under $5000,1670,618
451,451,2015,D42,Crimes Against the Person,Assault,871,586
452,452,2015,D42,Crimes Against the Person,Attempt Murder,2,1
453,453,2016,D14,Crimes Against the Person,Sexual Violation,148,74
454,454,2015,D52,Crimes Against Property,Break & Enter-Commercial,207,99
455,455,2015,D14,Crimes Against Property,Break & Enter-Commercial,162,74
456,456,2015,D42,Crimes Against the Person,Other,377,191
457,457,2016,D14,Criminal Code Traffic,Other,134,133
458,458,2015,D52,Crimes Against Property,Break & Enter-House,8,6
459,459,2015,D14,Crimes Against Property,Break & Enter-House,97,40
460,460,2015,D42,Crimes Against the Person,Robbery-Financial,5,5
461,461,2016,D14,Other Criminal Code Violations,Other,890,827
462,462,2015,D52,Crimes Against Property,Break & Enter-Other,35,19
463,463,2015,D14,Crimes Against Property,Break & Enter-Other,31,14
464,464,2015,D42,Crimes Against the Person,Robbery-Other,238,105
465,465,2016,D14,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,82,79
466,466,2015,D52,Crimes Against Property,Fraud,689,201
467,467,2015,D14,Crimes Against Property,Fraud,539,151
468,468,2015,D42,Crimes Against the Person,Sexual Violation,91,53
469,469,2016,D14,Other Federal Statute Violations,Other,12,9
470,470,2015,D52,Crimes Against Property,Other,919,411
471,471,2015,D14,Crimes Against Property,Other,1036,388
472,472,2015,D42,Criminal Code Traffic,Other,163,162
473,473,2016,D22,Controlled Drugs and Substances Act,Other,171,161
474,474,2015,D52,Crimes Against Property,Theft Over $5000,106,18
475,475,2015,D14,Crimes Against Property,Theft Over $5000,57,10
476,476,2015,D42,Other Criminal Code Violations,Other,518,451
477,477,2016,D22,Crimes Against Property,Auto Theft,350,47
478,478,2015,D52,Crimes Against Property,Theft Under $5000,5087,1882
479,479,2015,D14,Crimes Against Property,Theft Under $5000,2839,646
480,480,2015,D14,Crimes Against the Person,Assault,1273,856
481,481,2015,D14,Crimes Against the Person,Attempt Murder,9,5
482,482,2015,D14,Crimes Against the Person,Other,296,183
483,483,2015,D14,Crimes Against the Person,Robbery-Financial,5,5
484,484,2015,D14,Crimes Against the Person,Robbery-Other,178,88
485,485,2015,D14,Crimes Against the Person,Sexual Violation,169,93
486,486,2015,D14,Criminal Code Traffic,Other,127,125
487,487,2015,D14,Other Criminal Code Violations,Other,789,740
488,488,2015,D14,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,75,73
489,489,2015,D14,Other Federal Statute Violations,Other,20,16
490,490,2015,D22,Controlled Drugs and Substances Act,Other,222,201
491,491,2015,D22,Crimes Against Property,Auto Theft,344,48
492,492,2015,D22,Crimes Against Property,Break & Enter-Apartment,124,32
493,493,2015,D22,Crimes Against Property,Break & Enter-Commercial,153,53
494,494,2015,D22,Crimes Against Property,Break & Enter-House,220,44
495,495,2015,D22,Crimes Against Property,Break & Enter-Other,25,4
496,496,2015,D22,Crimes Against Property,Fraud,551,130
497,497,2015,D22,Crimes Against Property,Other,829,262
498,498,2015,D22,Crimes Against Property,Theft Over $5000,102,27
499,499,2015,D22,Crimes Against Property,Theft Under $5000,2184,661
500,500,2015,D22,Crimes Against the Person,Assault,824,588
501,501,2015,D22,Crimes Against the Person,Attempt Murder,6,6
502,502,2015,D22,Crimes Against the Person,Other,366,185
503,503,2015,D22,Crimes Against the Person,Robbery-Financial,11,10
504,504,2015,D22,Crimes Against the Person,Robbery-Other,135,57
505,505,2015,D22,Crimes Against the Person,Sexual Violation,93,60
506,506,2015,D22,Criminal Code Traffic,Other,154,154
507,507,2015,D22,Other Criminal Code Violations,Other,751,688
508,508,2015,D22,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,76,68
509,509,2015,D22,Other Federal Statute Violations,Other,19,18
510,510,2015,D23,Controlled Drugs and Substances Act,Other,199,193
511,511,2015,D23,Crimes Against Property,Auto Theft,502,20
512,512,2015,D23,Crimes Against Property,Break & Enter-Apartment,88,12
513,513,2015,D23,Crimes Against Property,Break & Enter-Commercial,116,23
514,514,2015,D23,Crimes Against Property,Break & Enter-House,92,18
515,515,2015,D23,Crimes Against Property,Break & Enter-Other,12,1
516,516,2015,D23,Crimes Against Property,Fraud,410,125
517,517,2015,D23,Crimes Against Property,Other,659,204
518,518,2015,D23,Crimes Against Property,Theft Over $5000,79,13
519,519,2015,D23,Crimes Against Property,Theft Under $5000,1561,388
520,520,2015,D23,Crimes Against the Person,Assault,828,555
521,521,2015,D23,Crimes Against the Person,Attempt Murder,10,5
522,522,2015,D54/D55,Crimes Against the Person,Robbery-Financial,10,10
523,523,2015,D42,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,88,83
524,524,2016,D22,Crimes Against Property,Break & Enter-Apartment,93,28
525,525,2015,D52,Crimes Against the Person,Assault,1292,863
526,526,2015,D54/D55,Crimes Against the Person,Robbery-Other,277,110
527,527,2015,D42,Other Federal Statute Violations,Other,20,19
528,528,2016,D22,Crimes Against Property,Break & Enter-Commercial,144,48
529,529,2015,D52,Crimes Against the Person,Attempt Murder,8,6
530,530,2015,D54/D55,Crimes Against the Person,Sexual Violation,189,114
531,531,2015,D43,Controlled Drugs and Substances Act,Other,333,317
532,532,2016,D22,Crimes Against Property,Break & Enter-House,200,45
533,533,2015,D52,Crimes Against the Person,Other,307,152
534,534,2015,D54/D55,Criminal Code Traffic,Other,141,139
535,535,2015,D43,Crimes Against Property,Auto Theft,183,28
536,536,2016,D22,Crimes Against Property,Break & Enter-Other,29,10
537,537,2015,D52,Crimes Against the Person,Robbery-Financial,9,9
538,538,2015,D54/D55,Other Criminal Code Violations,Other,921,831
539,539,2015,D54/D55,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,130,127
540,540,2015,D54/D55,Other Federal Statute Violations,Other,15,15
541,541,2015,NSA,Controlled Drugs and Substances Act,Other,101,88
542,542,2015,NSA,Crimes Against Property,Auto Theft,7,1
543,543,2015,NSA,Crimes Against Property,Break & Enter-Apartment,3,1
544,544,2015,NSA,Crimes Against Property,Break & Enter-Commercial,3,0
545,545,2015,NSA,Crimes Against Property,Break & Enter-House,7,7
546,546,2015,NSA,Crimes Against Property,Break & Enter-Other,2,1
547,547,2015,NSA,Crimes Against Property,Fraud,128,75
548,548,2015,NSA,Crimes Against Property,Other,71,39
549,549,2015,NSA,Crimes Against Property,Theft Over $5000,3,1
550,550,2015,NSA,Crimes Against Property,Theft Under $5000,91,14
551,551,2015,NSA,Crimes Against the Person,Assault,88,40
552,552,2015,NSA,Crimes Against the Person,Other,34,14
553,553,2015,NSA,Crimes Against the Person,Robbery-Other,31,12
554,554,2015,NSA,Crimes Against the Person,Sexual Violation,86,15
555,555,2015,NSA,Criminal Code Traffic,Other,59,57
556,556,2015,NSA,Other Criminal Code Violations,Other,120,112
557,557,2015,NSA,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,21,18
558,558,2015,NSA,Other Federal Statute Violations,Other,19,18
559,559,2016,D11,Controlled Drugs and Substances Act,Other,189,182
560,560,2016,D11,Crimes Against Property,Auto Theft,91,12
561,561,2016,D11,Crimes Against Property,Break & Enter-Apartment,60,25
562,562,2016,D11,Crimes Against Property,Break & Enter-Commercial,63,8
563,563,2016,D11,Crimes Against Property,Break & Enter-House,99,21
564,564,2016,D11,Crimes Against Property,Break & Enter-Other,13,5
565,565,2016,D11,Crimes Against Property,Fraud,373,99
566,566,2016,D11,Crimes Against Property,Other,677,202
567,567,2016,D11,Crimes Against Property,Theft Over $5000,27,8
568,568,2016,D11,Crimes Against Property,Theft Under $5000,2063,873
569,569,2016,D11,Crimes Against the Person,Assault,669,458
570,570,2016,D11,Crimes Against the Person,Attempt Murder,2,0
571,571,2016,D11,Crimes Against the Person,Other,207,130
572,572,2016,D11,Crimes Against the Person,Robbery-Financial,5,5
573,573,2016,D11,Crimes Against the Person,Robbery-Other,143,60
574,574,2016,D11,Crimes Against the Person,Sexual Violation,105,66
575,575,2016,D11,Criminal Code Traffic,Other,99,94
576,576,2016,D11,Other Criminal Code Violations,Other,598,552
577,577,2016,D11,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,73,72
578,578,2016,D11,Other Federal Statute Violations,Other,19,17
579,579,2016,D12,Controlled Drugs and Substances Act,Other,275,271
580,580,2016,D12,Crimes Against Property,Auto Theft,204,24
581,581,2016,D12,Crimes Against Property,Break & Enter-Apartment,68,30
582,582,2016,D12,Crimes Against Property,Break & Enter-Commercial,70,37
583,583,2016,D12,Crimes Against Property,Break & Enter-House,73,32
584,584,2016,D22,Crimes Against Property,Fraud,709,129
585,585,2015,D43,Crimes Against Property,Break & Enter-Apartment,148,37
586,586,2015,D52,Crimes Against the Person,Robbery-Other,119,56
587,587,2016,D22,Crimes Against Property,Other,885,231
588,588,2015,D43,Crimes Against Property,Break & Enter-Commercial,87,34
589,589,2015,D52,Crimes Against the Person,Sexual Violation,132,76
590,590,2015,D23,Crimes Against the Person,Other,307,150
591,591,2016,D22,Crimes Against Property,Theft Over $5000,87,18
592,592,2015,D43,Crimes Against Property,Break & Enter-House,223,57
593,593,2015,D52,Criminal Code Traffic,Other,78,75
594,594,2015,D23,Crimes Against the Person,Robbery-Financial,4,1
595,595,2016,D22,Crimes Against Property,Theft Under $5000,2193,652
596,596,2015,D43,Crimes Against Property,Break & Enter-Other,25,6
597,597,2015,D52,Other Criminal Code Violations,Other,2085,2019
598,598,2015,D52,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,114,107
599,599,2015,D52,Other Federal Statute Violations,Other,31,27
600,600,2015,D53,Controlled Drugs and Substances Act,Other,110,105
601,601,2015,D53,Crimes Against Property,Auto Theft,139,41
602,602,2015,D53,Crimes Against Property,Break & Enter-Apartment,134,26
603,603,2015,D53,Crimes Against Property,Break & Enter-Commercial,109,29
604,604,2015,D53,Crimes Against Property,Break & Enter-House,124,10
605,605,2015,D53,Crimes Against Property,Break & Enter-Other,12,1
606,606,2015,D53,Crimes Against Property,Fraud,479,120
607,607,2015,D53,Crimes Against Property,Other,608,183
608,608,2015,D53,Crimes Against Property,Theft Over $5000,64,12
609,609,2015,D53,Crimes Against Property,Theft Under $5000,2330,768
610,610,2015,D53,Crimes Against the Person,Assault,647,425
611,611,2015,D53,Crimes Against the Person,Other,299,170
612,612,2015,D53,Crimes Against the Person,Robbery-Financial,6,6
613,613,2015,D53,Crimes Against the Person,Robbery-Other,92,42
614,614,2015,D53,Crimes Against the Person,Sexual Violation,99,61
615,615,2015,D53,Criminal Code Traffic,Other,67,65
616,616,2015,D53,Other Criminal Code Violations,Other,335,307
617,617,2015,D53,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,43,40
618,618,2015,D53,Other Federal Statute Violations,Other,3,3
619,619,2015,D54/D55,Controlled Drugs and Substances Act,Other,405,395
620,620,2015,D54/D55,Crimes Against Property,Auto Theft,194,14
621,621,2015,D54/D55,Crimes Against Property,Break & Enter-Apartment,181,61
622,622,2015,D54/D55,Crimes Against Property,Break & Enter-Commercial,145,44
623,623,2015,D54/D55,Crimes Against Property,Break & Enter-House,290,57
624,624,2015,D54/D55,Crimes Against Property,Break & Enter-Other,42,7
625,625,2015,D54/D55,Crimes Against Property,Fraud,580,113
626,626,2015,D54/D55,Crimes Against Property,Other,1320,376
627,627,2015,D54/D55,Crimes Against Property,Theft Over $5000,79,19
628,628,2015,D54/D55,Crimes Against Property,Theft Under $5000,3056,845
629,629,2015,D54/D55,Crimes Against the Person,Assault,1490,988
630,630,2015,D54/D55,Crimes Against the Person,Attempt Murder,10,10
631,631,2015,D54/D55,Crimes Against the Person,Other,541,310
632,632,2016,D12,Crimes Against Property,Break & Enter-Other,25,9
633,633,2016,D22,Crimes Against the Person,Assault,856,574
634,634,2015,D23,Crimes Against the Person,Robbery-Other,251,96
635,635,2016,D12,Crimes Against Property,Fraud,316,78
636,636,2015,D43,Crimes Against Property,Fraud,546,268
637,637,2016,D22,Crimes Against the Person,Attempt Murder,5,2
638,638,2015,D23,Crimes Against the Person,Sexual Violation,124,76
639,639,2016,D12,Crimes Against Property,Other,513,190
640,640,2015,D43,Crimes Against Property,Other,869,372
641,641,2016,D22,Crimes Against the Person,Other,308,149
642,642,2015,D23,Criminal Code Traffic,Other,146,145
643,643,2016,D12,Crimes Against Property,Theft Over $5000,28,10
644,644,2015,D43,Crimes Against Property,Theft Over $5000,44,13
645,645,2016,D22,Crimes Against the Person,Robbery-Financial,7,5
646,646,2015,D23,Other Criminal Code Violations,Other,430,400
647,647,2016,D12,Crimes Against Property,Theft Under $5000,1213,420
648,648,2015,D43,Crimes Against Property,Theft Under $5000,2183,1017
649,649,2016,D22,Crimes Against the Person,Robbery-Other,165,83
650,650,2015,D23,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,85,75
651,651,2016,D12,Crimes Against the Person,Assault,747,531
652,652,2015,D43,Crimes Against the Person,Assault,1332,1005
653,653,2016,D22,Crimes Against the Person,Sexual Violation,111,63
654,654,2015,D23,Other Federal Statute Violations,Other,21,19
655,655,2016,D12,Crimes Against the Person,Attempt Murder,10,4
656,656,2015,D43,Crimes Against the Person,Attempt Murder,11,7
657,657,2015,D43,Crimes Against the Person,Other,564,332
658,658,2015,D43,Crimes Against the Person,Robbery-Financial,8,8
659,659,2015,D43,Crimes Against the Person,Robbery-Other,310,153
660,660,2015,D43,Crimes Against the Person,Sexual Violation,159,98
661,661,2015,D43,Criminal Code Traffic,Other,121,119
662,662,2015,D43,Other Criminal Code Violations,Other,1020,927
663,663,2015,D43,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,185,162
664,664,2015,D43,Other Federal Statute Violations,Other,21,19
665,665,2015,D51,Controlled Drugs and Substances Act,Other,491,475
666,666,2015,D51,Crimes Against Property,Auto Theft,92,15
667,667,2015,D51,Crimes Against Property,Break & Enter-Apartment,202,50
668,668,2015,D51,Crimes Against Property,Break & Enter-Commercial,176,25
669,669,2015,D51,Crimes Against Property,Break & Enter-House,34,5
670,670,2015,D51,Crimes Against Property,Break & Enter-Other,47,10
671,671,2015,D51,Crimes Against Property,Fraud,489,122
672,672,2015,D51,Crimes Against Property,Other,932,384
673,673,2015,D51,Crimes Against Property,Theft Over $5000,59,7
674,674,2015,D51,Crimes Against Property,Theft Under $5000,3328,695
675,675,2015,D51,Crimes Against the Person,Assault,1222,834
676,676,2015,D51,Crimes Against the Person,Attempt Murder,9,5
677,677,2015,D51,Crimes Against the Person,Other,289,154
678,678,2015,D51,Crimes Against the Person,Robbery-Financial,2,2
679,679,2015,D51,Crimes Against the Person,Robbery-Other,299,113
680,680,2015,D51,Crimes Against the Person,Sexual Violation,174,83
681,681,2015,D51,Criminal Code Traffic,Other,68,67
682,682,2015,D51,Other Criminal Code Violations,Other,817,769
683,683,2015,D51,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,123,118
684,684,2015,D51,Other Federal Statute Violations,Other,23,22
685,685,2015,D52,Controlled Drugs and Substances Act,Other,249,229
686,686,2015,D52,Crimes Against Property,Auto Theft,91,9
687,687,2016,D22,Criminal Code Traffic,Other,135,131
688,688,2015,D31,Controlled Drugs and Substances Act,Other,406,374
689,689,2016,D12,Crimes Against the Person,Other,170,92
690,690,2016,D22,Other Criminal Code Violations,Other,814,739
691,691,2015,D31,Crimes Against Property,Auto Theft,354,18
692,692,2016,D12,Crimes Against the Person,Robbery-Financial,9,6
693,693,2016,D22,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,56,52
694,694,2015,D31,Crimes Against Property,Break & Enter-Apartment,104,27
695,695,2016,D12,Crimes Against the Person,Robbery-Other,201,98
696,696,2016,D22,Other Federal Statute Violations,Other,28,22
697,697,2015,D31,Crimes Against Property,Break & Enter-Commercial,94,17
698,698,2016,D12,Crimes Against the Person,Sexual Violation,104,65
699,699,2016,D23,Controlled Drugs and Substances Act,Other,185,176
700,700,2015,D31,Crimes Against Property,Break & Enter-House,74,22
701,701,2016,D12,Criminal Code Traffic,Other,87,85
702,702,2016,D23,Crimes Against Property,Auto Theft,552,44
703,703,2015,D31,Crimes Against Property,Break & Enter-Other,6,1
704,704,2016,D12,Other Criminal Code Violations,Other,502,467
705,705,2016,D23,Crimes Against Property,Break & Enter-Apartment,72,12
706,706,2015,D31,Crimes Against Property,Fraud,475,161
707,707,2016,D12,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,83,74
708,708,2016,D23,Crimes Against Property,Break & Enter-Commercial,121,13
709,709,2015,D31,Crimes Against Property,Other,767,282
710,710,2016,D12,Other Federal Statute Violations,Other,38,34
711,711,2016,D23,Crimes Against Property,Break & Enter-House,91,9
712,712,2015,D31,Crimes Against Property,Theft Over $5000,76,13
713,713,2016,D13,Controlled Drugs and Substances Act,Other,217,210
714,714,2016,D23,Crimes Against Property,Break & Enter-Other,24,2
715,715,2016,D23,Crimes Against Property,Fraud,485,156
716,716,2016,D23,Crimes Against Property,Other,622,197
717,717,2016,D23,Crimes Against Property,Theft Over $5000,60,6
718,718,2016,D23,Crimes Against Property,Theft Under $5000,1604,440
719,719,2016,D23,Crimes Against the Person,Assault,903,575
720,720,2016,D23,Crimes Against the Person,Attempt Murder,10,6
721,721,2016,D23,Crimes Against the Person,Other,249,128
722,722,2016,D23,Crimes Against the Person,Robbery-Financial,7,5
723,723,2016,D23,Crimes Against the Person,Robbery-Other,322,104
724,724,2016,D23,Crimes Against the Person,Sexual Violation,90,55
725,725,2016,D23,Criminal Code Traffic,Other,124,120
726,726,2016,D23,Other Criminal Code Violations,Other,478,424
727,727,2016,D23,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,88,83
728,728,2016,D23,Other Federal Statute Violations,Other,13,12
729,729,2016,D31,Controlled Drugs and Substances Act,Other,360,340
730,730,2016,D31,Crimes Against Property,Auto Theft,399,29
731,731,2016,D31,Crimes Against Property,Break & Enter-Apartment,68,23
732,732,2016,D31,Crimes Against Property,Break & Enter-Commercial,79,24
733,733,2016,D31,Crimes Against Property,Break & Enter-House,67,13
734,734,2015,D31,Crimes Against Property,Theft Under $5000,1437,445
735,735,2016,D13,Crimes Against Property,Auto Theft,148,26
736,736,2015,D31,Crimes Against the Person,Assault,1120,752
737,737,2016,D13,Crimes Against Property,Break & Enter-Apartment,83,17
738,738,2015,D31,Crimes Against the Person,Attempt Murder,20,18
739,739,2016,D13,Crimes Against Property,Break & Enter-Commercial,56,26
740,740,2015,D31,Crimes Against the Person,Other,366,193
741,741,2016,D13,Crimes Against Property,Break & Enter-House,103,20
742,742,2015,D31,Crimes Against the Person,Robbery-Financial,4,3
743,743,2016,D13,Crimes Against Property,Break & Enter-Other,9,3
744,744,2015,D31,Crimes Against the Person,Robbery-Other,267,106
745,745,2016,D13,Crimes Against Property,Fraud,333,111
746,746,2015,D31,Crimes Against the Person,Sexual Violation,179,103
747,747,2016,D13,Crimes Against Property,Other,502,203
748,748,2015,D31,Criminal Code Traffic,Other,122,117
749,749,2016,D13,Crimes Against Property,Theft Over $5000,37,11
750,750,2015,D31,Other Criminal Code Violations,Other,794,711
751,751,2016,D13,Crimes Against Property,Theft Under $5000,1088,319
752,752,2015,D31,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,217,172
753,753,2016,D13,Crimes Against the Person,Assault,559,389
754,754,2015,D31,Other Federal Statute Violations,Other,67,60
755,755,2016,D13,Crimes Against the Person,Attempt Murder,1,1
756,756,2015,D32,Controlled Drugs and Substances Act,Other,202,196
757,757,2016,D13,Crimes Against the Person,Other,161,102
758,758,2015,D32,Crimes Against Property,Auto Theft,373,9
759,759,2016,D13,Crimes Against the Person,Robbery-Financial,7,7
760,760,2015,D32,Crimes Against Property,Break & Enter-Apartment,147,12
761,761,2016,D13,Crimes Against the Person,Robbery-Other,121,38
762,762,2015,D32,Crimes Against Property,Break & Enter-Commercial,174,15
763,763,2016,D13,Crimes Against the Person,Sexual Violation,73,48
764,764,2015,D32,Crimes Against Property,Break & Enter-House,302,27
765,765,2016,D13,Criminal Code Traffic,Other,95,92
766,766,2015,D32,Crimes Against Property,Break & Enter-Other,19,1
767,767,2016,D13,Other Criminal Code Violations,Other,453,407
768,768,2015,D32,Crimes Against Property,Fraud,811,184
769,769,2016,D13,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,80,78
770,770,2015,D32,Crimes Against Property,Other,966,331
771,771,2016,D13,Other Federal Statute Violations,Other,19,17
772,772,2015,D32,Crimes Against Property,Theft Over $5000,113,13
773,773,2015,D32,Crimes Against Property,Theft Under $5000,2931,1092
774,774,2015,D32,Crimes Against the Person,Assault,961,588
775,775,2015,D32,Crimes Against the Person,Attempt Murder,11,7
776,776,2015,D32,Crimes Against the Person,Other,424,211
777,777,2015,D32,Crimes Against the Person,Robbery-Financial,5,3
778,778,2015,D32,Crimes Against the Person,Robbery-Other,118,37
779,779,2015,D32,Crimes Against the Person,Sexual Violation,151,81
780,780,2015,D32,Criminal Code Traffic,Other,128,127
781,781,2015,D32,Other Criminal Code Violations,Other,609,553
782,782,2015,D32,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,74,62
783,783,2015,D32,Other Federal Statute Violations,Other,27,27
784,784,2015,D33,Controlled Drugs and Substances Act,Other,152,130
785,785,2015,D33,Crimes Against Property,Auto Theft,169,11
786,786,2016,D14,Controlled Drugs and Substances Act,Other,434,405
787,787,2016,D14,Crimes Against Property,Auto Theft,182,34
788,788,2016,D14,Crimes Against Property,Break & Enter-Apartment,176,45
789,789,2016,D14,Crimes Against Property,Break & Enter-Commercial,186,46
790,790,2016,D14,Crimes Against Property,Break & Enter-House,84,17
791,791,2016,D14,Crimes Against Property,Break & Enter-Other,32,8
792,792,2016,D14,Crimes Against Property,Fraud,699,180
793,793,2016,D14,Crimes Against Property,Other,1024,391
794,794,2016,D14,Crimes Against Property,Theft Over $5000,71,18
795,795,2016,D14,Crimes Against Property,Theft Under $5000,3199,781
796,796,2016,D14,Crimes Against the Person,Assault,1336,818
797,797,2016,D14,Crimes Against the Person,Attempt Murder,11,6
798,798,2016,D14,Crimes Against the Person,Other,331,244
799,799,2016,D14,Crimes Against the Person,Robbery-Financial,7,6
800,800,2016,D14,Crimes Against the Person,Robbery-Other,227,101
801,801,2016,NSA,Crimes Against Property,Fraud,179,42
802,802,2016,NSA,Crimes Against Property,Other,141,50
803,803,2016,NSA,Crimes Against Property,Theft Over $5000,16,2
804,804,2016,NSA,Crimes Against Property,Theft Under $5000,174,33
805,805,2016,NSA,Crimes Against the Person,Assault,158,57
806,806,2016,NSA,Crimes Against the Person,Attempt Murder,2,2
807,807,2016,NSA,Crimes Against the Person,Other,57,29
808,808,2016,NSA,Crimes Against the Person,Robbery-Financial,17,17
809,809,2016,NSA,Crimes Against the Person,Robbery-Other,57,35
810,810,2016,NSA,Crimes Against the Person,Sexual Violation,116,29
811,811,2016,NSA,Criminal Code Traffic,Other,63,61
812,812,2016,NSA,Other Criminal Code Violations,Other,236,213
813,813,2016,NSA,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,29,22
814,814,2016,NSA,Other Federal Statute Violations,Other,19,8
815,815,2017,D11,Controlled Drugs and Substances Act,Other,156,150
816,816,2017,D11,Crimes Against Property,Auto Theft,133,29
817,817,2017,D11,Crimes Against Property,Break & Enter-Apartment,74,17
818,818,2017,D11,Crimes Against Property,Break & Enter-Commercial,79,21
819,819,2017,D11,Crimes Against Property,Break & Enter-House,113,29
820,820,2016,D33,Crimes Against the Person,Sexual Violation,100,62
821,821,2017,D11,Crimes Against Property,Break & Enter-Other,11,4
822,822,2017,D11,Crimes Against Property,Fraud,382,71
823,823,2017,D11,Crimes Against Property,Other,721,200
824,824,2017,D11,Crimes Against Property,Theft Over $5000,41,5
825,825,2016,D43,Crimes Against Property,Break & Enter-Other,23,9
826,826,2016,D33,Criminal Code Traffic,Other,103,103
827,827,2017,D11,Crimes Against Property,Theft Under $5000,2265,755
828,828,2016,D43,Crimes Against Property,Fraud,610,131
829,829,2016,D33,Other Criminal Code Violations,Other,396,349
830,830,2016,D31,Crimes Against Property,Break & Enter-Other,13,1
831,831,2017,D11,Crimes Against the Person,Assault,662,454
832,832,2016,D43,Crimes Against Property,Other,934,399
833,833,2016,D33,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,55,52
834,834,2016,D31,Crimes Against Property,Fraud,550,106
835,835,2016,D52,Crimes Against the Person,Sexual Violation,170,94
836,836,2017,D11,Crimes Against the Person,Attempt Murder,3,1
837,837,2017,D11,Crimes Against the Person,Other,210,121
838,838,2017,D11,Crimes Against the Person,Robbery-Financial,12,12
839,839,2017,D11,Crimes Against the Person,Robbery-Other,148,58
840,840,2017,D11,Crimes Against the Person,Sexual Violation,96,55
841,841,2017,D11,Criminal Code Traffic,Other,91,89
842,842,2017,D11,Other Criminal Code Violations,Other,516,455
843,843,2017,D11,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,63,56
844,844,2017,D11,Other Federal Statute Violations,Other,8,8
845,845,2017,D12,Controlled Drugs and Substances Act,Other,217,212
846,846,2017,D12,Crimes Against Property,Auto Theft,224,69
847,847,2017,D12,Crimes Against Property,Break & Enter-Apartment,60,32
848,848,2017,D12,Crimes Against Property,Break & Enter-Commercial,70,25
849,849,2017,D12,Crimes Against Property,Break & Enter-House,86,23
850,850,2017,D12,Crimes Against Property,Break & Enter-Other,16,12
851,851,2017,D12,Crimes Against Property,Fraud,386,106
852,852,2017,D12,Crimes Against Property,Other,582,256
853,853,2017,D12,Crimes Against Property,Theft Over $5000,38,15
854,854,2017,D12,Crimes Against Property,Theft Under $5000,1307,464
855,855,2017,D12,Crimes Against the Person,Assault,671,508
856,856,2017,D12,Crimes Against the Person,Attempt Murder,12,9
857,857,2017,D12,Crimes Against the Person,Other,171,124
858,858,2017,D12,Crimes Against the Person,Robbery-Financial,2,2
859,859,2017,D12,Crimes Against the Person,Robbery-Other,173,76
860,860,2017,D12,Crimes Against the Person,Sexual Violation,95,58
861,861,2017,D22,Crimes Against Property,Fraud,732,156
862,862,2016,D31,Crimes Against Property,Other,845,300
863,863,2016,D31,Crimes Against Property,Theft Over $5000,76,14
864,864,2016,D31,Crimes Against Property,Theft Under $5000,1590,436
865,865,2016,D31,Crimes Against the Person,Assault,1232,808
866,866,2016,D31,Crimes Against the Person,Attempt Murder,20,7
867,867,2016,D31,Crimes Against the Person,Other,302,171
868,868,2016,D31,Crimes Against the Person,Robbery-Financial,4,2
869,869,2016,D31,Crimes Against the Person,Robbery-Other,252,94
870,870,2016,D31,Crimes Against the Person,Sexual Violation,155,86
871,871,2016,D31,Criminal Code Traffic,Other,129,118
872,872,2016,D31,Other Criminal Code Violations,Other,824,741
873,873,2016,D31,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,217,169
874,874,2016,D31,Other Federal Statute Violations,Other,40,36
875,875,2016,D32,Controlled Drugs and Substances Act,Other,130,110
876,876,2016,D32,Crimes Against Property,Auto Theft,392,29
877,877,2016,D32,Crimes Against Property,Break & Enter-Apartment,73,15
878,878,2016,D32,Crimes Against Property,Break & Enter-Commercial,135,16
